id,slug,sources,verdict_mini,confidence_mini,verdict_4o,confidence_4o,final_verdict,unsupported_count,contradicted_count,reasoning,wiki_url,ol_id
12652,yesus-kristus-tuhan-kita,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12653,tafsiran-kisah-para-rasul,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12654,hidup-sejahtera,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12655,iblis-sudah-keok,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12656,renungan-masa-kini,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12659,timur-tengah-ungkapan-nubuat,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12657,titi-dan-toto-4,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12660,firman-allah-yang-hidup,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12658,temukanlah-sendiri-2-sukacita-dalam-mengajarkan-penelahan-al-kitab,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12661,berita-alam-ghaib-sebelum-dan-sesudah-hari-pembalasan,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12662,bila-percubaan-datang-apakah-patut-kita-buat,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12663,priorotas-mana-yang-lebih-dulu,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12664,beritakanlah-firman-pedoman-menghurai-dan-menyajikan-firman-allah-bagi-setiap-penghotbah,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12665,baptisan-dan-kepenuhan,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12667,perjanjian-baru-mazmur-dan-amsal,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12666,cara-berpikir-yang-benar-dan-yang-keliru,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12669,bagaimana-mengubah-keadaan-putus-asa-sekeliling-kita,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12668,dimensi-ke-empat-jilid-dua,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12670,zaman-chionan,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12671,the-cop,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12672,show,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12673,kerani-jepun,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12675,kachiri,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12674,pencari-emas,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12676,gokutsubushi,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12677,shuffle,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12678,lelaki-bernilai-10-bilion,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12679,the-complete-kamasutra,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12682,the-male-sexual-machine-an-owners-manual,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12684,the-illustrated-kamasutra-ananga-ananga-perfume-garden-the-classic-eastern-love-texts,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12686,love-the-celebrations-in-art-literature,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12689,hasselbland-austrian-super-circuit-96,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12680,the-new-olympia-reader,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL35405533W
12681,his-secret-life,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL2624021W
12694,flesh-and-the-world-4-gay-erotic-confessionals,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12690,pinktoes,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL5154725W
12691,herotica-4,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL477214W
12685,under-the-roofs-of-paris,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL488260W
12696,graphic-photo-95,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12697,kisah-jin-ping-mei-komik,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12699,c-lady-chatterleys-lover,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12700,rapsodi-cahaya-bulan,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12698,wartawan-samseng,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12701,bini-muda-berumur-enam-belas-tahun,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12702,cinta-percubaan,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12703,d-watak-seorang-bapa-ayam,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12704,tiang-agama,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12705,primbon-lengkap-kunci-kesembuhan,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12706,ilmu-penerawangan-dan-kesaktian-pusaka-aji-aji-para-aulia-shuhada-dan-shalih,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12707,doa-doa-jaljalut-shugro,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12708,kehebatan-dan-kesaktian-ilmu-para-wali,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12709,intisari-ilmu-ghaib,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12710,cara-mengundang-dan-menyuruh-ruh-halus,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12712,mujarrobat-madiinatul-asroor,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12711,terjemah-mujarobat-lengkap,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12714,gq-taiwan,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12715,babi-halal-babi-haram,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12717,seri-dasar-dasar-filsafat-islam-prinsip-prinsip-islam-dalam-al-quran,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12716,siapa-mengapa-ahlul-bayt,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12718,amalan-bidah-pada-bulan-muharram-rejab-syaaban-dan-ramadhan,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12719,sebahagian-daripada-rawatan-pesakit-menurut-al-quran-dan-as-sunnah,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12720,panduan-hidup-mak-nyah-kembali-pada-fitrah,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12722,inilah-hikayat-nur-muhammad-dan-nabi-bercukur-dan-nabi-wafat-adanya,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12721,200-bidah-hari-jumaat-di-dunia-islam,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12723,tafsir-al-mizan-mengupas-ayat-ayat-ruh-dan-alam-barzah,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12724,knave-ebony-ivory-no-11,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12725,ravers-volume-4-issue-1,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12726,escort-vol-19-no-4,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12727,australias-internet-directory,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12728,twoblue-couples-volume-3-issue-5,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12729,fista-volume-31-issue-2,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12731,kunci-mencari-rezeki,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12732,kumpulan-mujarobat-kesembuhan,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12733,hubungan-seks-adik-kakak,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12734,balasan-dosa,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12735,padah-bercina-buta,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12736,sentuhan-merangsang,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12737,gelora,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12739,artis-artis-bernoda,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12738,batas-akhir-gairah,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12740,bersatu-mereguk-kenikmatan,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12741,cinta-100-ela,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12742,by-hook-or-by-crook,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12743,kebenaran-al-quran,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12744,metode-penelaahan-alkitab,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12745,seri-pemahaman-doktrin-kebenaran,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12746,sejarah-kerajaan-allah-jilid-1-2-perjanjian-lama,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12747,sejarah-singkat-liturgi-barat,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12748,seri-pemahaman-doktrin-alkitabiah-manusia-baru,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12749,surat-surat-paulus-2,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12750,tafsiran-alkitab-wahyu-yohanes-1,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12751,belajar-berjalan-dengan-allah,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12730,pengakuan-paderi-melayu-kristiankan-beribu-ribu-orang-melayu,OpenLibrary,VERIFIED,high,,,VERIFIED,3,0,"The AI description accurately reflects the main themes and events of the book as described in the source, with no contradictions present. However, it includes additional thematic interpretations that are not explicitly mentioned in the source.",,OL1028079W
12752,alkitab-buku-untuk-masa-kini,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12754,bekal-hidup,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12753,memahami-isi-alkitab,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12755,doa-santap,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12756,seri-pemahaman-doktrin-al-kitab-dunia-kepunyaan-allah,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12758,hakikat-sembahyang,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12759,malaysia-daulah-pemuda-bani-tamim,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12757,hukum-mengenai-rokok-mencukur-janggut,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12760,sirrul-asrar,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12762,sorga-firdaus-2,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12763,syurga-di-bawah-tapak-kaki-ibu-dengan-iman-dan-takwa,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12761,ilmu-tapak-tangan,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12764,antara-syorga-dan-neraka,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12765,berdasarkan-al-hadits-dengan-riwayat-risalah-durhaka,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12766,hikmat-dan-keaijaban-ayat-kursi-dan-surah-yaasin-serta-doa-burung-cenderawasih,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12767,usul-kerohanian-islam-1,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12768,amalan-murah-rezeki,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12769,tokoh-tokoh-terkemuka-ahlul-bait-nabi-rasulullah-saw-fatimah-az-zahra-jilid-1-2,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12770,tokoh-tokoh-terkemuka-ahlul-bait-nabi-imam-ali-bin-abi-thalib-a-s-imam-hasan-bin-ali-a-s-jilid-3-4,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12771,tokoh-tokoh-terkemuka-ahlul-bait-nabi-imam-husain-bin-ali-a-s-imam-ali-zainal-abidin-jilid-5-6,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12772,tokoh-tokoh-terkemuka-ahlul-bait-nabi-imam-muhammad-al-baqir-a-s-imam-jafar-ash-shadiq-a-s-jilid-7-8,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12773,tokoh-tokoh-terkemuka-ahlul-bait-nabi-imam-musa-al-kadzim-a-s-imam-ali-ar-ridha,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12774,tokoh-tokoh-terkemuka-ahlul-bait-nabi-imam-muhammad-al-jawad-a-s-imam-ali-al-hadi-a-s-jilid-11-12,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12775,tokoh-tokoh-terkemuka-ahlul-bait-nabi-imam-hasan-al-askari-a-s-imam-muhammad-al-mahdi-a-s-jilid-13-1,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12778,kudumba-seks-kathaigal-kisah-kisah-seks-keluarga,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12776,mengenal-tulisan-perjanjian-baru,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12779,oru-kanniyin-karpanai-mimpi-seorang-gadis-bhs-tamil,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12777,the-rough-guide-history-of-islam,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12780,kama-sastera-ahti-sangkarar-bhs-tamil,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12781,gadis-liar-berumur-16-tahun,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12783,gadis-jelita,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12782,pemandu-pelancong-wanita,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12784,genit-bandar,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12785,jururawat-gasang,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12786,gadis-rupawan,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12787,kisah-miang-gadis-jelita,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12788,peperangan-zaman-moden-antara-lelaki-perempuan-gadis-miang,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12789,peperangan-zaman-moden-antara-lelaki-perempuan-wanita-genit,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12790,peperangan-zaman-moden-antara-lelaki-perempuan-perlakuan-seks-yang-keterlaluan,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12791,lelaki-perempuan-berpakaian-berwarna-warni,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12792,atas-nama-cinta-in-the-name-of-love-lagu,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12793,hotline,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12794,gadis-naif,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12795,gadis-genit,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12796,akasi,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12797,one-night-stand,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12798,bisikan-tengah-malam,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12799,kekasih-yang-seksi,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12800,burung-berapi,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12801,ichiban,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12802,beppin,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12803,suki-chan-sau-yu,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12804,oscar,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12805,koleksi-cerita-lucah,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12806,ratu-judi,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12807,pornografi,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12809,kama-sastera,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12808,tikar-tikar-jed,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12815,the-ecstatic-moment,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12810,the-art-of-sensual-aromatherapy,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL33796043W
12816,helen-and-desire,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL4297257W
12811,forbidden-flowers,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL733159W
12812,the-gay-guys-guide-to-love,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL2836207W
12818,the-mammoth-book-of-gay-erotica,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL5755861W
12819,101-nights-of-grrreat-sex,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL2813483W
12820,the-intimate-couple,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12821,the-joy-of-sensual-massage,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12814,eat-me,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL2442049W
12824,loaded-edisi-uk,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12825,fast-car-edisi-uk,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12826,boys-toys,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12828,cosmopolitan-uk-november-2003,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12822,maxim-edisi-uk,Wikipedia,CONTRADICTED,high,,,CONTRADICTED,1,1,"The source describes a different work titled 'Anonymous Animal' by Everest Pipkin, which is not related to the AI's description of 'Maxim (edisi UK)'.",https://en.wikipedia.org/wiki/Anonymous_Animal,
12823,maxim-edisi-us,Wikipedia,CONTRADICTED,high,,,CONTRADICTED,0,1,"The AI-written description refers to a book titled 'Maxim (edisi US)' that discusses modern masculinity, while the source describes a different work, 'Anonymous Animal' by Everest Pipkin, which is a poem and not related to the themes mentioned in the AI description.",https://en.wikipedia.org/wiki/Anonymous_Animal,
12831,gq-julai-2003,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12827,arena,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,OL25037494W
12829,hammer-edisi-uk,Wikipedia,CONTRADICTED,high,,,CONTRADICTED,2,1,"The source describes Anonymous as a hacker group and does not mention any narrative elements or themes related to identity, power, or resistance, indicating a mismatch in content.",https://en.wikipedia.org/wiki/Anonymous_(hacker_group),
12833,max-power-edisi-uk,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12834,ralph-edisi-australia,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12832,zink-edisi-usa,Wikipedia,CONTRADICTED,high,,,CONTRADICTED,0,1,"The AI-written description refers to a fictional narrative about personal struggles, while the source text discusses the hacking group Anonymous International, indicating a mismatch in the subject matter.",https://en.wikipedia.org/wiki/Anonymous_International,
12836,bizarre-edisi-uk,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12837,ironman-edisi-kanada,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12830,stuff,Wikipedia,CONTRADICTED,high,,,CONTRADICTED,0,1,"The source text does not relate to a novel titled 'Stuff' or its themes; it instead focuses on anonymizers and internet privacy, indicating a mismatch in the subject matter.",https://en.wikipedia.org/wiki/Anonymous_proxy,OL24775065W
12835,ice-edisi-uk,Wikipedia,CONTRADICTED,high,,,CONTRADICTED,0,1,"The source describes a music album titled 'I Am Anonymous' by Headspace, which is unrelated to the AI-written description of a book titled 'Ice (edisi UK)'.",https://en.wikipedia.org/wiki/I_Am_Anonymous,
12839,redline-edisi-uk,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12842,vegas-edisi-uk,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12838,the-face-edisi-uk,Wikipedia,CONTRADICTED,high,,,CONTRADICTED,0,1,"The source describes a philosophical commentary on Plato's Theaetetus, while the AI description refers to a narrative about identity and self-perception, indicating a mismatch in the works.",https://en.wikipedia.org/wiki/Anonymous_Commentary_on_Plato's_Theaetetus,
12844,fhm-for-him-magazine-edisi-uk,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12845,fhm-for-him-magazine-edisi-usa,none,UNVERIFIABLE,,,,UNVERIFIABLE,0,0,No external source resolved,,
12841,bikes-edisi-uk,Wikipedia,CONTRADICTED,high,,,CONTRADICTED,0,1,"The source describes a different work titled 'Birds Anonymous' which is unrelated to cycling, thus the AI's description is for a different book.",https://en.wikipedia.org/wiki/Birds_Anonymous,
